,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
497,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-21 17:00,2023,2,21,17:00,2.1,,-5.3,,58,,0.0,,27.0,,35.0,,16.1,,99.59,,,,,,Rain
498,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-21 18:00,2023,2,21,18:00,2.0,,-6.3,,54,,0.0,,27.0,,34.0,,16.1,,99.75,,,,,,
499,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-21 19:00,2023,2,21,19:00,1.9,,-6.0,,56,,0.0,,26.0,,32.0,,16.1,,99.9,,,,,,
500,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-21 20:00,2023,2,21,20:00,1.2,,-4.5,,66,,0.0,,30.0,,28.0,,16.1,,100.13,,,,,,Rain
501,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-21 21:00,2023,2,21,21:00,0.8,,-6.6,,58,,0.0,,30.0,,26.0,,16.1,,100.22,,,,,,
502,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-21 22:00,2023,2,21,22:00,0.4,,-6.9,,58,,0.0,,28.0,,21.0,,16.1,,100.37,,,,,,
503,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-21 23:00,2023,2,21,23:00,0.2,,-6.8,,59,,0.0,,29.0,,28.0,,16.1,,100.44,,,,,,
504,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-22 00:00,2023,2,22,00:00,-0.2,,-6.8,,61,,0.0,,32.0,,15.0,,16.1,,100.51,,,,-5.0,,
505,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-22 01:00,2023,2,22,01:00,-0.3,,-6.7,,62,,0.0,,30.0,,24.0,,16.1,,100.61,,,,-6.0,,
506,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-22 02:00,2023,2,22,02:00,-0.3,,-7.6,,58,,0.0,,31.0,,22.0,,16.1,,100.67,,,,-6.0,,
507,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-22 03:00,2023,2,22,03:00,-0.4,,-6.8,,62,,0.0,,30.0,,21.0,,16.1,,100.74,,,,-6.0,,
508,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-22 04:00,2023,2,22,04:00,-0.5,,-8.0,,57,,0.0,,34.0,,15.0,,16.1,,100.73,,,,-5.0,,
509,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-22 05:00,2023,2,22,05:00,-1.2,,-7.0,,65,,0.0,,2.0,,15.0,,16.1,,100.81,,,,-6.0,,
510,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-22 06:00,2023,2,22,06:00,-1.3,,-7.5,,63,,0.0,,5.0,,24.0,,16.1,,100.89,,,,-7.0,,
511,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-22 07:00,2023,2,22,07:00,-1.8,,-6.6,,70,,0.0,,5.0,,30.0,,16.1,,100.85,,,,-9.0,,
512,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-22 08:00,2023,2,22,08:00,-2.4,,-7.8,,66,,0.0,,5.0,,37.0,,16.1,,100.93,,,,-10.0,,
513,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-22 09:00,2023,2,22,09:00,-1.9,,-7.1,,68,,0.0,,5.0,,35.0,,16.1,,101.07,,,,-9.0,,Snow
514,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-22 10:00,2023,2,22,10:00,-2.1,,-4.9,,81,,0.0,,5.0,,37.0,,6.4,,101.07,,,,-10.0,,Snow
515,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-22 11:00,2023,2,22,11:00,-2.3,,-4.2,,87,,0.0,,5.0,,39.0,,11.3,,101.08,,,,-10.0,,Snow
516,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-22 12:00,2023,2,22,12:00,-1.9,,-4.1,,85,,0.0,,5.0,,45.0,,16.1,,101.02,,,,-10.0,,Snow
517,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-22 13:00,2023,2,22,13:00,-2.1,,-4.4,,84,,0.0,,5.0,,50.0,,16.1,,100.96,,,,-11.0,,Snow
518,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-22 14:00,2023,2,22,14:00,-2.3,,-4.2,,87,,0.0,,6.0,,52.0,,2.8,,100.86,,,,-11.0,,Snow
519,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-22 15:00,2023,2,22,15:00,-2.8,,-5.0,,85,,0.0,,5.0,,46.0,,8.1,,100.8,,,,-12.0,,Snow
520,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-22 16:00,2023,2,22,16:00,-3.3,,-5.6,,84,,0.0,,6.0,,52.0,,4.0,,100.75,,,,-13.0,,Snow
521,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-22 17:00,2023,2,22,17:00,-3.9,,-5.6,,88,,0.0,,6.0,,46.0,,2.0,,100.73,,,,-13.0,,Snow
522,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-22 18:00,2023,2,22,18:00,-4.1,,-5.7,,89,,0.2,,5.0,,45.0,,2.4,,100.56,,,,-13.0,,Snow
523,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-22 19:00,2023,2,22,19:00,-4.3,,-6.0,,88,,0.0,,5.0,,52.0,,2.4,,100.53,,,,-14.0,,Snow
524,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-22 20:00,2023,2,22,20:00,-4.7,,-6.1,,90,,0.8,,4.0,,35.0,,1.2,,100.48,,,,-13.0,,Snow
525,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-22 21:00,2023,2,22,21:00,-5.2,,-6.9,,88,,0.8,,5.0,,43.0,,1.2,,100.32,,,,-15.0,,Snow
526,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-22 22:00,2023,2,22,22:00,-5.1,,-7.2,,85,,2.2,,5.0,,43.0,,3.2,,100.25,,,,-14.0,,Snow
527,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-22 23:00,2023,2,22,23:00,-5.7,,-8.0,,84,,1.5,,5.0,,39.0,,3.2,,100.27,,,,-15.0,,Snow
528,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-23 00:00,2023,2,23,00:00,-6.1,,-8.4,,84,,1.0,,5.0,,46.0,,4.8,,100.05,,,,-16.0,,Snow
529,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-23 01:00,2023,2,23,01:00,-6.2,,-8.7,,82,,0.0,,2.0,,24.0,,16.1,,100.16,,,,-14.0,,Snow
530,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-23 02:00,2023,2,23,02:00,-6.6,,-8.9,,84,,0.0,,4.0,,28.0,,2.4,,100.12,,,,-15.0,,Snow
531,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-23 03:00,2023,2,23,03:00,-6.6,,-8.8,,84,,0.2,,3.0,,26.0,,6.4,,100.13,,,,-15.0,,"Freezing Rain,Fog"
532,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-23 04:00,2023,2,23,04:00,-6.5,,-8.9,,83,,0.0,,36.0,,15.0,,16.1,,100.22,,,,-12.0,,
533,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-23 05:00,2023,2,23,05:00,-6.5,,-9.9,,77,,0.0,,36.0,,13.0,,16.1,,100.28,,,,-12.0,,
534,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-23 06:00,2023,2,23,06:00,-6.7,,-10.3,,76,,0.0,,2.0,,18.0,,16.1,,100.41,,,,-13.0,,
535,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-23 07:00,2023,2,23,07:00,-6.6,,-10.2,,76,,0.0,,3.0,,24.0,,16.1,,100.43,,,,-14.0,,
536,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-23 08:00,2023,2,23,08:00,-6.4,,-10.3,,74,,0.0,,2.0,,17.0,,16.1,,100.53,,,,-13.0,,
537,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-23 09:00,2023,2,23,09:00,-5.9,,-8.3,,83,,0.0,,4.0,,26.0,,9.7,,100.55,,,,-14.0,,Snow
538,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-23 10:00,2023,2,23,10:00,-5.4,,-7.1,,88,,0.0,,6.0,,30.0,,16.1,,100.56,,,,-14.0,,Freezing Rain
539,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-23 11:00,2023,2,23,11:00,-5.3,,-7.0,,88,,0.0,,5.0,,39.0,,16.1,,100.52,,,,-14.0,,Snow
540,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-23 12:00,2023,2,23,12:00,-5.1,,-6.9,,87,,0.0,,4.0,,22.0,,14.5,,100.54,,,,-12.0,,Snow
541,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-23 13:00,2023,2,23,13:00,-4.6,,-6.1,,89,,0.0,,6.0,,34.0,,16.1,,100.47,,,,-13.0,,Snow
542,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-23 14:00,2023,2,23,14:00,-4.5,,-5.9,,90,,0.0,,6.0,,35.0,,16.1,,100.36,,,,-13.0,,Snow
543,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-23 15:00,2023,2,23,15:00,-4.3,,-5.4,,92,,0.0,,7.0,,34.0,,8.1,,100.19,,,,-13.0,,Fog
544,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-23 16:00,2023,2,23,16:00,-3.8,,-4.8,,93,,0.0,,7.0,,28.0,,4.8,,100.25,,,,-11.0,,"Freezing Rain,Fog"
545,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-23 17:00,2023,2,23,17:00,-3.4,,-4.4,,93,,0.0,,7.0,,26.0,,9.7,,100.22,,,,-10.0,,Fog
546,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-23 18:00,2023,2,23,18:00,-2.9,,-3.7,,94,,0.0,,7.0,,26.0,,6.4,,100.27,,,,-10.0,,"Freezing Rain,Fog"
547,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-23 19:00,2023,2,23,19:00,-2.5,,-3.2,,95,,0.0,,5.0,,26.0,,11.3,,100.3,,,,-9.0,,"Rain,Snow"
548,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-23 20:00,2023,2,23,20:00,-2.0,,-2.8,,94,,0.2,,6.0,,22.0,,16.1,,100.36,,,,-8.0,,
549,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-23 21:00,2023,2,23,21:00,-1.6,,-2.3,,95,,0.0,,7.0,,15.0,,16.1,,100.4,,,,-6.0,,
550,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-23 22:00,2023,2,23,22:00,-2.7,,-3.4,,95,,0.0,,7.0,,11.0,,9.7,,100.49,,,,-7.0,,Snow
551,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-23 23:00,2023,2,23,23:00,-1.8,,-2.8,,93,,0.0,,8.0,,11.0,,9.7,,100.61,,,,-6.0,,Snow
552,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-24 00:00,2023,2,24,00:00,-2.4,,-3.7,,91,,0.0,,,M,8.0,,9.7,,100.73,,,,-6.0,,Fog
553,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-24 01:00,2023,2,24,01:00,-2.1,,-4.5,,84,,0.0,,33.0,,15.0,,16.1,,100.88,,,,-7.0,,
554,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-24 02:00,2023,2,24,02:00,-2.2,,-5.1,,81,,0.0,,33.0,,17.0,,16.1,,101.02,,,,-8.0,,
555,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-24 03:00,2023,2,24,03:00,-2.5,,-6.0,,77,,0.0,,31.0,,28.0,,16.1,,101.16,,,,-10.0,,
556,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-24 04:00,2023,2,24,04:00,-3.9,,-7.4,,77,,0.0,,32.0,,24.0,,16.1,,101.37,,,,-11.0,,Snow
557,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-24 05:00,2023,2,24,05:00,-5.4,,-9.3,,74,,0.0,,32.0,,22.0,,16.1,,101.57,,,,-12.0,,
558,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-24 06:00,2023,2,24,06:00,-6.9,,-13.6,,59,,0.0,,31.0,,34.0,,16.1,,101.76,,,,-16.0,,
559,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-24 07:00,2023,2,24,07:00,-8.3,,-14.1,,63,,0.0,,30.0,,28.0,,16.1,,101.93,,,,-17.0,,
560,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-24 08:00,2023,2,24,08:00,-9.1,,-14.0,,68,,0.0,,32.0,,32.0,,16.1,,102.12,,,,-19.0,,
561,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-24 09:00,2023,2,24,09:00,-9.2,,-15.3,,62,,0.0,,32.0,,30.0,,16.1,,102.24,,,,-18.0,,
562,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-24 10:00,2023,2,24,10:00,-9.2,,-15.2,,62,,0.0,,31.0,,22.0,,16.1,,102.35,,,,-17.0,,
563,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-24 11:00,2023,2,24,11:00,-8.8,,-14.7,,63,,0.0,,32.0,,24.0,,16.1,,102.46,,,,-17.0,,
564,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-24 12:00,2023,2,24,12:00,-8.1,,-14.5,,60,,0.0,,34.0,,17.0,,16.1,,102.52,,,,-15.0,,
565,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-24 13:00,2023,2,24,13:00,-6.8,,-13.3,,60,,0.0,,30.0,,22.0,,16.1,,102.53,,,,-14.0,,
566,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-24 14:00,2023,2,24,14:00,-6.4,,-14.6,,53,,0.0,,29.0,,30.0,,16.1,,102.56,,,,-15.0,,
567,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-24 15:00,2023,2,24,15:00,-6.2,,-13.5,,57,,0.0,,28.0,,34.0,,16.1,,102.57,,,,-15.0,,
568,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-24 16:00,2023,2,24,16:00,-6.2,,-14.8,,51,,0.0,,29.0,,28.0,,16.1,,102.6,,,,-14.0,,
569,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-24 17:00,2023,2,24,17:00,-6.9,,-15.2,,52,,0.0,,27.0,,30.0,,16.1,,102.66,,,,-15.0,,
570,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-24 18:00,2023,2,24,18:00,-7.8,,-15.1,,56,,0.0,,29.0,,32.0,,16.1,,102.75,,,,-17.0,,
571,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-24 19:00,2023,2,24,19:00,-8.0,,-15.5,,55,,0.0,,33.0,,17.0,,16.1,,102.82,,,,-15.0,,
572,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-24 20:00,2023,2,24,20:00,-8.0,,-14.9,,58,,0.0,,31.0,,21.0,,16.1,,102.83,,,,-16.0,,
573,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-24 21:00,2023,2,24,21:00,-7.8,,-14.9,,57,,0.0,,30.0,,18.0,,16.1,,102.87,,,,-15.0,,
574,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-24 22:00,2023,2,24,22:00,-7.5,,-14.2,,59,,0.0,,30.0,,21.0,,16.1,,102.83,,,,-15.0,,
575,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-24 23:00,2023,2,24,23:00,-7.7,,-14.2,,60,,0.0,,30.0,,22.0,,16.1,,102.79,,,,-15.0,,Snow
576,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-25 00:00,2023,2,25,00:00,-7.7,,-14.0,,61,,0.0,,31.0,,21.0,,16.1,,102.76,,,,-15.0,,
577,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-25 01:00,2023,2,25,01:00,-7.8,,-14.7,,58,,0.0,,31.0,,17.0,,16.1,,102.66,,,,-14.0,,
578,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-25 02:00,2023,2,25,02:00,-8.2,,-14.6,,60,,0.0,,,M,8.0,,16.1,,102.55,,,,-12.0,,
579,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-25 03:00,2023,2,25,03:00,-7.7,,-14.4,,59,,0.0,,32.0,,11.0,,16.1,,102.46,,,,-13.0,,
580,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-25 04:00,2023,2,25,04:00,-8.0,,-14.3,,61,,0.0,,5.0,,15.0,,16.1,,102.3,,,,-14.0,,
581,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-25 05:00,2023,2,25,05:00,-7.4,,-14.1,,59,,0.0,,6.0,,8.0,,16.1,,102.32,,,,-11.0,,
582,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-25 06:00,2023,2,25,06:00,-7.4,,-13.3,,63,,0.0,,8.0,,9.0,,16.1,,102.24,,,,-12.0,,
583,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-25 07:00,2023,2,25,07:00,-7.9,,-12.5,,70,,0.0,,6.0,,11.0,,14.5,,102.13,,,,-13.0,,Snow
584,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-25 08:00,2023,2,25,08:00,-7.4,,-9.2,,87,,0.0,,4.0,,28.0,,2.4,,102.04,,,,-16.0,,Snow
585,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-25 09:00,2023,2,25,09:00,-6.0,,-8.4,,83,,0.2,,14.0,,15.0,,8.1,,101.82,,,,-12.0,,Snow
586,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-25 10:00,2023,2,25,10:00,-5.4,,-9.5,,73,,0.0,,13.0,,17.0,,16.1,,101.73,,,,-11.0,,
587,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-25 11:00,2023,2,25,11:00,-5.2,,-8.0,,81,,0.0,,10.0,,9.0,,9.7,,101.61,,,,-9.0,,Snow
588,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-25 12:00,2023,2,25,12:00,-4.8,,-8.2,,77,,0.2,,,M,4.0,,16.1,,101.57,,,,-7.0,,Snow
589,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-25 13:00,2023,2,25,13:00,-4.3,,-8.6,,72,,0.0,,11.0,,5.0,,16.1,,101.41,,,,-6.0,,
590,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-25 14:00,2023,2,25,14:00,-4.0,,-7.8,,75,,0.0,,10.0,,9.0,,16.1,,101.35,,,,-8.0,,
591,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-25 15:00,2023,2,25,15:00,-4.1,,-7.1,,80,,0.0,,7.0,,15.0,,16.1,,101.3,,,,-9.0,,
592,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-25 16:00,2023,2,25,16:00,-4.1,,-7.5,,77,,0.0,,7.0,,9.0,,16.1,,101.27,,,,-8.0,,
593,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-25 17:00,2023,2,25,17:00,-3.9,,-7.4,,77,,0.0,,8.0,,11.0,,16.1,,101.23,,,,-8.0,,
594,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-25 18:00,2023,2,25,18:00,-3.5,,-7.3,,75,,0.0,,16.0,,8.0,,16.1,,101.21,,,,-7.0,,
595,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-25 19:00,2023,2,25,19:00,-3.3,,-6.7,,78,,0.0,,13.0,,9.0,,16.1,,101.2,,,,-7.0,,
596,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-25 20:00,2023,2,25,20:00,-2.8,,-5.8,,80,,0.0,,17.0,,9.0,,16.1,,101.13,,,,-6.0,,
597,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-25 21:00,2023,2,25,21:00,-2.2,,-5.5,,78,,0.0,,18.0,,9.0,,16.1,,101.02,,,,-6.0,,
598,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-25 22:00,2023,2,25,22:00,-1.7,,-6.1,,72,,0.0,,26.0,,11.0,,16.1,,100.95,,,,-6.0,,
599,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-25 23:00,2023,2,25,23:00,-1.7,,-5.7,,74,,0.0,,21.0,,13.0,,16.1,,100.81,,,,-6.0,,
600,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-26 00:00,2023,2,26,00:00,-1.3,,-4.7,,78,,0.0,,20.0,,24.0,,16.1,,100.65,,,,-7.0,,
601,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-26 01:00,2023,2,26,01:00,-0.5,,-4.4,,75,,0.0,,23.0,,18.0,,16.1,,100.54,,,,-6.0,,
602,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-26 02:00,2023,2,26,02:00,-0.3,,-3.2,,81,,0.0,,20.0,,21.0,,16.1,,100.45,,,,-6.0,,
603,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-26 03:00,2023,2,26,03:00,0.0,,-2.7,,82,,0.0,,20.0,,21.0,,16.1,,100.31,,,,-5.0,,
604,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-26 04:00,2023,2,26,04:00,0.5,,-2.1,,83,,0.0,,21.0,,24.0,,16.1,,100.15,,,,,,
605,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-26 05:00,2023,2,26,05:00,0.8,,-1.8,,83,,0.0,,24.0,,22.0,,16.1,,100.13,,,,,,
606,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-26 06:00,2023,2,26,06:00,1.4,,-3.4,,70,,0.0,,28.0,,30.0,,16.1,,100.1,,,,,,
607,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-26 07:00,2023,2,26,07:00,1.2,,-3.4,,71,,0.0,,27.0,,30.0,,16.1,,100.07,,,,,,
608,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-26 08:00,2023,2,26,08:00,1.2,,-3.5,,71,,0.0,,26.0,,28.0,,16.1,,100.06,,,,,,
609,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-26 09:00,2023,2,26,09:00,1.6,,-4.5,,64,,0.0,,28.0,,30.0,,16.1,,100.11,,,,,,
610,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-26 10:00,2023,2,26,10:00,1.5,,-5.2,,61,,0.0,,27.0,,34.0,,16.1,,100.12,,,,,,
611,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-26 11:00,2023,2,26,11:00,1.9,,-5.5,,58,,0.0,,29.0,,32.0,,16.1,,100.12,,,,,,
612,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-26 12:00,2023,2,26,12:00,2.2,,-5.8,,56,,0.0,,29.0,,34.0,,16.1,,100.11,,,,,,
613,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-26 13:00,2023,2,26,13:00,2.7,,-5.2,,56,,0.0,,26.0,,32.0,,16.1,,100.1,,,,,,
614,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-26 14:00,2023,2,26,14:00,2.7,,-5.6,,55,,0.0,,27.0,,37.0,,16.1,,100.06,,,,,,
615,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-26 15:00,2023,2,26,15:00,2.5,,-6.4,,52,,0.0,,28.0,,35.0,,16.1,,100.1,,,,,,
616,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-26 16:00,2023,2,26,16:00,2.2,,-7.0,,51,,0.0,,30.0,,39.0,,16.1,,100.14,,,,,,
617,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-26 17:00,2023,2,26,17:00,1.2,,-7.0,,55,,0.0,,30.0,,35.0,,16.1,,100.24,,,,,,
618,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-26 18:00,2023,2,26,18:00,0.1,,-8.3,,53,,0.0,,30.0,,37.0,,16.1,,100.37,,,,,,
619,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-26 19:00,2023,2,26,19:00,-0.4,,-8.7,,54,,0.0,,30.0,,34.0,,16.1,,100.45,,,,-7.0,,
620,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-26 20:00,2023,2,26,20:00,-0.7,,-8.6,,55,,0.0,,30.0,,22.0,,16.1,,100.51,,,,-6.0,,
621,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-26 21:00,2023,2,26,21:00,-1.1,,-8.6,,57,,0.0,,31.0,,22.0,,16.1,,100.55,,,,-7.0,,
622,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-26 22:00,2023,2,26,22:00,-1.4,,-8.4,,59,,0.0,,33.0,,13.0,,16.1,,100.57,,,,-6.0,,
623,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-26 23:00,2023,2,26,23:00,-2.1,,-8.2,,63,,0.0,,30.0,,21.0,,16.1,,100.63,,,,-8.0,,
624,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-27 00:00,2023,2,27,00:00,-2.0,,-8.6,,61,,0.0,,33.0,,17.0,,16.1,,100.61,,,,-7.0,,
625,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-27 01:00,2023,2,27,01:00,-2.4,,-8.7,,62,,0.0,,31.0,,9.0,,16.1,,100.68,,,,-6.0,,
626,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-27 02:00,2023,2,27,02:00,-2.7,,-8.6,,64,,0.0,,32.0,,15.0,,16.1,,100.7,,,,-8.0,,
627,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-27 03:00,2023,2,27,03:00,-3.5,,-9.3,,64,,0.0,,4.0,,21.0,,16.1,,100.74,,,,-10.0,,
628,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-27 04:00,2023,2,27,04:00,-3.9,,-9.9,,63,,0.0,,4.0,,17.0,,16.1,,100.75,,,,-10.0,,
629,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-27 05:00,2023,2,27,05:00,-4.5,,-10.7,,62,,0.0,,5.0,,30.0,,16.1,,100.65,,,,-12.0,,
630,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-27 06:00,2023,2,27,06:00,-4.5,,-9.6,,68,,0.0,,5.0,,32.0,,16.1,,100.6,,,,-13.0,,
631,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-27 07:00,2023,2,27,07:00,-4.1,,-9.5,,66,,0.0,,5.0,,26.0,,16.1,,100.61,,,,-11.0,,
632,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-27 08:00,2023,2,27,08:00,-4.2,,-8.9,,70,,0.0,,5.0,,30.0,,16.1,,100.63,,,,-12.0,,
633,-79.4,43.63,TORONTO CITY CENTRE,6158359,2023-02-27 09:00,2023,2,27,09:00,-2.9,,-7.5,,71,,0.0,,6.0,,30.0,,16.1,,100.59,,,,-10.0,,
